id_nestbox;id_patch;site;coord_x;coord_y;year;species;laying_date;flight_date;clutch_size;brood_size;fledgling_nb;mass;tarsus_length;wing_length;F_metric_d1b0;F_metric_d2b0;F_metric_d3b0;F_metric_d1b1;F_metric_d2b1;F_metric_d3b1;Rr_metric_d1c1;Rr_metric_d2c1;Rr_metric_d3c1;Dr_metric_c1;Dr_metric_c2;woodyveg_volume;woodyveg_vw;woodyveg_sd;woody_area;patch_area;patch_perim;herbaceous_area;manag_intensity;light_pollution;noise_m;noise_iq;traffic;built_area;build_volume;build_sd;open_area;water_area;urban_intensity;cumdd_30;cumdd_60;cumdd_between;min_t_before;min_t_between;built_volume;log_F_metric_d1b0;log_F_metric_d2b0;log_F_metric_d3b0;log_F_metric_d1b1;log_F_metric_d2b1;log_F_metric_d3b1;log_woody_vol;log_woody_vw;log_woody_area;log_patch_area;log_patch_perim;log_herb_area;sqrt_built_vol;hatching_rate;laying_day;manag_low;manag_mid;manag_high;c.log_patch_area;c.log_woody_vol;c.log_woody_area;c.log_F_metric_d2b1;c.log_F_metric_d2b0;c.clutch_size;c.laying_day;c.sqrt_built_vol;c.built_area;c.open_area;c.log_herb_area;c.noise_m;c.traffic;c.cumdd_30;c.cumdd_between;c.min_t_between
DIJ-200;26180;pascal_joffre;854923,827342541;6695395,55006767;2022;CC;2022-04-04;2022-05-14;10;10;4;8,48750000000000;15,8575000000000;33,3750000000000;5,247852928;27,486295670;847,68275460;223,03894990;1991,9926630;87334,312470;0,003217814;0,035720386;0,384469741;2,6547211720;3,9738081070;53383,66278;26691,8313900;2,999391359;10578;20;22;11473;2;-0,921073482108879960;5,347470093;13,113180160;5,348995888000;11,639;83193,42865000;3,527267026;36,960;0;0,27251441865581061;2,51750000000000;438,160000000000;5,22240000000000;-3,360000000000000;-0,0300000000000000;83,19342865000;0,7199816553590189;1,439116213889292;2,92823334788747;2,34838071170078;3,29928773447700;4,94118490566040;4,72740836845054;4,42637837278656;4,02440356268297;1,30102999566398;1,34242268082221;4,05967699358476;9,121043177729179;1,000000000000000;9,4;0;0;1;-2,0360297306565434;-0,48738729406987424;-0,234329408568684450;-1,15965839829658179;-0,7016101376618951;1;0,0499999999999989;-0,6123430038625077;0,8125000000000000;11,44100000000000250;-2,25337230164868e-02;-0,00837707499999940;3,239223608000000532;-0,125999999999999890;1,267250000000000654;0,00100000000000000
DIJ-201;63020;campus_nord;856107,611614293;6692746,35109536;2020;CC;2020-04-06;2020-05-13;11;11;3;7,88000000000000;15,9450000000000;NA;3,036121411;14,395516800;452,85947730;116,05211890;821,3095912;54546,152660;0,002923030;0,015690368;0,148215426;3,6678337720;5,0773804220;38608,12845;23164,8770700;4,431659781;8047;160;76;14248;1;2,757495672100060080;5,952376938;18,026794430;6,836037665000;12,764;139584,92010000;7,817773822;35,591;0;1,50516483078169938;2,65660000000000;480,720000000000;5,49190000000000;-0,120000000000000;3,6400000000000001;139,58492010000;0,4823191345070593;1,158227260694437;2,65596346095153;2,06465307428937;2,91450689451965;4,73676412362359;4,58667874947337;4,36482999985701;3,90563400132695;2,20411998265592;1,88081359228079;4,15375390645519;11,814606218575378;1,000000000000000;9,7;0;1;0;-1,1329397436646000;-0,62811691304704897;-0,353098969924695361;-1,54443923825393092;-0,9824990908567506;2;0,3499999999999979;2,0812200369836908;1,9375000000000000;10,07200000000000273;7,15431898539443e-02;0,59652977000000007;4,726265385000000485;0,013100000000000112;1,536750000000000504;3,67100000000000026
DIJ-201;63020;campus_nord;856107,694085354;6692745,98259734;2021;CC;2021-04-13;2021-05-20;12;11;7;7,90857142857143;15,1628571428571;29,3571428571429;3,036121411;14,395516800;452,85947730;116,05211890;821,3095912;54546,152660;0,002923030;0,015690368;0,148215426;3,6678337720;5,0773804220;38608,12845;23164,8770700;4,431659781;8047;160;76;14248;1;2,757495672100060080;5,952376938;18,026794430;6,836037665000;12,764;139584,92010000;7,817773822;35,591;0;1,50516483078169938;2,42670000000000;468,690000000000;3,99140000000000;-1,760000000000000;1,0400000000000000;139,58492010000;0,4823191345070593;1,158227260694437;2,65596346095153;2,06465307428937;2,91450689451965;4,73676412362359;4,58667874947337;4,36482999985701;3,90563400132695;2,20411998265592;1,88081359228079;4,15375390645519;11,814606218575378;0,916666666666667;10,3;0;1;0;-1,1329397436646000;-0,62811691304704897;-0,353098969924695361;-1,54443923825393092;-0,9824990908567506;3;0,9499999999999993;2,0812200369836908;1,9375000000000000;10,07200000000000273;7,15431898539443e-02;0,59652977000000007;4,726265385000000485;-0,216800000000000104;0,036250000000000338;1,07099999999999995
DIJ-201;63020;campus_nord;856107,671394331;6692746,36176398;2022;PM;2022-03-31;2022-05-06;11;11;11;13,28090909090909;18,7836363636364;39,7727272727273;5,712498657;57,765771810;636,28553620;255,85261550;5222,2655240;82927,197310;0,005149366;0,033080369;0,477613247;2,7203349200;3,7410883800;38608,12845;23164,8770700;4,431659781;8047;160;76;14248;1;2,757495672100060080;5,952376938;18,026794430;6,836037665000;12,764;139584,92010000;7,817773822;35,591;0;1,50516483078169938;2,81810000000000;469,360000000000;4,02180000000000;-1,180000000000000;-1,0700000000000001;139,58492010000;0,7568261109759272;1,761670580337199;2,80365205113199;2,40798986098534;3,71785894957738;4,91869698778230;4,58667874947337;4,36482999985701;3,90563400132695;2,20411998265592;1,88081359228079;4,15375390645519;11,814606218575378;1,000000000000000;9,0;0;1;0;-1,1329397436646000;-0,62811691304704897;-0,353098969924695361;-0,74108718319619360;-0,3790557712139884;2;-0,3500000000000014;2,0812200369836908;1,9375000000000000;10,07200000000000273;7,15431898539443e-02;0,59652977000000007;4,726265385000000485;0,174599999999999866;0,066650000000000098;-1,03900000000000015
DIJ-202;63437;campus_nord;856315,545479234;6692706,65831239;2019;PM;2019-03-31;2019-05-07;8;8;0;NA;NA;NA;3,027525903;95,303266920;661,47247300;444,45531980;14038,1053700;89564,592560;0,006334584;0,121509642;0,646201705;2,1949794810;3,7293370190;59124,06339;35474,4380340;3,875543547;9995;226;84;12751;1;1,082276695966955860;5,429452515;15,797370910;5,370240322000;15,947;156837,72610000;4,599729031;31,957;0;1,05409213308503347;2,67560000000000;461,320000000000;3,88100000000000;-1,785000000000000;0,3560000000000000;156,83772610000;0,4810878675811807;1,979107788162049;2,82051177585088;2,64782810874916;4,14730849790222;4,95213635458463;4,77176427395261;4,54991552433625;3,99978279845414;2,35410843914740;1,92427928606188;4,10554424574657;12,523486978473686;1,000000000000000;9,0;0;1;0;-0,9829512871731239;-0,44303138856780855;-0,258950172797514089;-0,31163763487135299;-0,1616185633891380;-1;-0,3500000000000014;2,7901007968819993;5,1204999999999998;6,43800000000000239;2,33335291453303e-02;0,07360534699999999;3,260468042000000288;0,032100000000000239;-0,074149999999999494;0,38700000000000001
DIJ-202;63437;campus_nord;856315,775085065;6692706,47918682;2021;PM;2021-03-30;2021-04-29;10;0;0;NA;NA;NA;3,027525903;95,303266920;661,47247300;444,45531980;14038,1053700;89564,592560;0,006334584;0,121509642;0,646201705;2,1949794810;3,7293370190;59124,06339;35474,4380340;3,875543547;9995;226;84;12751;1;1,082276695966955860;5,429452515;15,797370910;5,370240322000;15,947;156837,72610000;4,599729031;31,957;0;1,05409213308503347;2,08460000000000;419,610000000000;2,83940000000000;-0,090000000000000;-1,7600000000000000;156,83772610000;0,4810878675811807;1,979107788162049;2,82051177585088;2,64782810874916;4,14730849790222;4,95213635458463;4,77176427395261;4,54991552433625;3,99978279845414;2,35410843914740;1,92427928606188;4,10554424574657;12,523486978473686;0,000000000000000;8,9;0;1;0;-0,9829512871731239;-0,44303138856780855;-0,258950172797514089;-0,31163763487135299;-0,1616185633891380;1;-0,4500000000000011;2,7901007968819993;5,1204999999999998;6,43800000000000239;2,33335291453303e-02;0,07360534699999999;3,260468042000000288;-0,558899999999999952;-1,115749999999999797;-1,72900000000000009
DIJ-204;69716;campus;856451,180394192;6692356,69249009;2020;PM;2020-03-28;2020-04-27;10;0;0;NA;NA;NA;15,657997740;114,984879500;657,94480260;1971,05855000;16081,2081900;85691,756010;0,021599717;0,197001642;0,645923243;2,4932822430;3,7898765520;96087,13828;57652,2829680;4,544364928;13294;165;114;27391;2;1,221913165071997875;4,990424728;10,725433350;0,434972621100;10,410;128226,30150000;7,170930156;19,555;0;0,34259967987549311;2,45550000000000;483,820000000000;3,95440000000000;-0,760000000000000;-0,1200000000000000;128,22630150000;1,1947362260447250;2,060640734427889;2,81818946058697;3,29469952512381;4,20631867442106;4,93293904255817;4,98266525917897;4,76081650956261;4,12365567443812;2,21748394421391;2,05690485133647;4,43760788791494;11,323705290230755;0,000000000000000;8,8;0;0;1;-1,1195757821066183;-0,23213040334144708;-0,135077296813528314;-0,25262745835251899;-0,0800856171232986;1;-0,5500000000000007;1,5903191086390684;-0,4164999999999992;-5,96399999999999864;3,55397171313694e-01;-0,36542243999999968;-1,674799658899999599;-0,187999999999999723;-0,000749999999999584;-0,08900000000000000
DIJ-204;69716;campus;856451,099903692;6692356,91440770;2021;PM;2021-03-29;2021-05-02;9;8;6;14,00500000000000;17,9700000000000;35,0833333333333;15,657997740;114,984879500;657,94480260;1971,05855000;16081,2081900;85691,756010;0,021599717;0,197001642;0,645923243;2,4932822430;3,7898765520;96087,13828;57652,2829680;4,544364928;13294;165;114;27391;2;1,221913165071997875;4,990424728;10,725433350;0,434972621100;10,410;128226,30150000;7,170930156;19,555;0;0,34259967987549311;2,06590000000000;420,640000000000;3,32460000000000;-0,090000000000000;-1,5800000000000001;128,22630150000;1,1947362260447250;2,060640734427889;2,81818946058697;3,29469952512381;4,20631867442106;4,93293904255817;4,98266525917897;4,76081650956261;4,12365567443812;2,21748394421391;2,05690485133647;4,43760788791494;11,323705290230755;0,888888888888889;8,8;0;0;1;-1,1195757821066183;-0,23213040334144708;-0,135077296813528314;-0,25262745835251899;-0,0800856171232986;0;-0,5500000000000007;1,5903191086390684;-0,4164999999999992;-5,96399999999999864;3,55397171313694e-01;-0,36542243999999968;-1,674799658899999599;-0,577599999999999891;-0,630549999999999944;-1,54900000000000015
DIJ-205;69032;campus;856650,058876161;6692388,45701958;2019;PM;2019-03-31;2019-05-16;8;8;2;12,99000000000000;NA;NA;1,234252144;26,601821390;439,36903080;356,45836940;5243,2672620;54687,301060;0,005181307;0,133761271;0,390219284;3,5946445310;5,7526212910;59098,89389;44324,1704175;3,678160423;11185;222;102;17887;2;0,826300844294323933;5,224477768;10,858905790;1,492509862000;14,856;182748,53770000;7,411111382;26,722;0;1,43618021714622368;2,67560000000000;461,320000000000;4,90410000000000;-1,785000000000000;0,3560000000000000;182,74853770000;0,0914038902983425;1,424911373192938;2,64282944214602;2,55200881610769;3,71960199531692;4,73788649050442;4,77157935259082;4,64664061598252;4,04863598843265;2,34635297445064;2,00860017176192;4,25253750699000;13,518451749368342;1,000000000000000;9,0;0;0;1;-0,9907067518698858;-0,44321630992959715;-0,210096982819001354;-0,73934413745665450;-0,7158149783582493;-1;-0,3500000000000014;3,7850655677766554;4,0295000000000005;1,20300000000000296;1,70326790388761e-01;-0,13136939999999964;-0,617262417999999702;0,032100000000000239;0,948950000000000848;0,38700000000000001
DIJ-205;69032;campus;856650,145431986;6692388,38550118;2020;PM;2020-04-03;2020-05-07;9;9;0;NA;NA;NA;4,712747315;105,689572700;603,07539420;1218,90331400;16979,8285400;81999,844420;0,008620508;0,222331688;0,661133760;2,3954603390;4,2532725730;59098,89389;44324,1704175;3,678160423;11185;222;102;17887;2;0,826300844294323933;5,224477768;10,858905790;1,492509862000;14,856;182748,53770000;7,411111382;26,722;0;1,43618021714622368;2,54400000000000;478,320000000000;4,95970000000000;-0,120000000000000;3,9600000000000000;182,74853770000;0,6732741546666837;2,024032142063955;2,78037160938430;3,08596925782379;4,22993330048344;4,91381302838860;4,77157935259082;4,64664061598252;4,04863598843265;2,34635297445064;2,00860017176192;4,25253750699000;13,518451749368342;1,000000000000000;9,4;0;0;1;-0,9907067518698858;-0,44321630992959715;-0,210096982819001354;-0,22901283229013369;-0,1166942094872323;0;0,0499999999999989;3,7850655677766554;4,0295000000000005;1,20300000000000296;1,70326790388761e-01;-0,13136939999999964;-0,617262417999999702;-0,099499999999999922;1,004550000000000942;3,99100000000000010
DIJ-208;69557;campus;856770,198956953;6692343,88625698;2019;PM;2019-04-09;2019-05-11;8;8;2;12,70000000000000;NA;NA;10,757698330;80,194774200;544,86275120;1259,77965100;10781,8589500;76401,355500;0,023689869;0,122799404;0,571233819;2,8612287440;4,3435045930;24548,29858;6137,0746450;2,732329738;7429;609;302;20470;2;1,744048969532159044;5,636334229;9,893615723;2,123585905000;10,993;93482,69910000;4,974750691;31,758;0;0,32246822596305003;2,71380000000000;516,710000000000;3,49260000000000;-1,785000000000000;0,3560000000000000;93,48269910000;1,0317193615248099;1,904146068907009;2,73628711896808;3,10029458898783;4,03269364602004;4,88310106382370;4,39002139695090;3,78796140562293;3,87093035834870;2,78461729263288;2,48000694295715;4,31111784266251;9,668645153277682;1,000000000000000;9,9;0;0;1;-0,5524424336876494;-0,82477426556951983;-0,387802612902954369;-0,42625248675354044;-0,2365802826441781;-1;0,5499999999999989;-0,0647410283140051;0,1665000000000010;6,23900000000000077;2,28907126061262e-01;0,28048706100000054;0,013813625000000052;0,070300000000000029;-0,462549999999999795;0,38700000000000001
DIJ-208;69557;campus;856769,895032702;6692344,06348700;2020;PM;2020-04-10;2020-05-10;8;8;4;16,81500000000000;19,1150000000000;NA;10,757698330;80,194774200;544,86275120;1259,77965100;10781,8589500;76401,355500;0,023689869;0,122799404;0,571233819;2,8612287440;4,3435045930;24548,29858;6137,0746450;2,732329738;7429;609;302;20470;2;1,744048969532159044;5,636334229;9,893615723;2,123585905000;10,993;93482,69910000;4,974750691;31,758;0;0,32246822596305003;2,99370000000000;518,270000000000;4,47130000000000;-0,120000000000000;3,9600000000000000;93,48269910000;1,0317193615248099;1,904146068907009;2,73628711896808;3,10029458898783;4,03269364602004;4,88310106382370;4,39002139695090;3,78796140562293;3,87093035834870;2,78461729263288;2,48000694295715;4,31111784266251;9,668645153277682;1,000000000000000;10,1;0;0;1;-0,5524424336876494;-0,82477426556951983;-0,387802612902954369;-0,42625248675354044;-0,2365802826441781;-1;0,7499999999999982;-0,0647410283140051;0,1665000000000010;6,23900000000000077;2,28907126061262e-01;0,28048706100000054;0,013813625000000052;0,350200000000000067;0,516150000000000553;3,99100000000000010
DIJ-212;59771;campus_nord;856171,459902819;6692839,04499272;2021;PM;2021-04-04;2021-05-14;9;9;8;12,61625000000000;17,8475000000000;37,2500000000000;16,678508520;134,765607600;866,93385140;1612,04324100;15363,1258000;119929,063400;0,057627626;0,190054310;0,666852233;2,2820438290;3,2416114220;42010,82483;31508,1186225;3,948271199;10218;2771;618;19297;0;1,484655686447464706;5,599629211;12,007717130;4,573112108000;12,024;82647,04642000;4,441022003;29,111;0;0,10362533307089659;2,37080000000000;444,420000000000;3,90840000000000;-0,090000000000000;-1,7600000000000000;82,64704642000;1,2221572111401351;2,129579073688339;2,93798596129635;3,20737668701983;4,18647958676197;5,07892444202058;4,62336120845065;4,49842247184235;4,00936589834624;3,44263652578223;2,79098847508882;4,28548979684629;9,091042097581553;1,000000000000000;9,4;1;0;0;0,1055767994617072;-0,59143445406976269;-0,249367072905405607;-0,27246654601160802;-0,0111472778628485;0;0,0499999999999989;-0,6423440840101335;1,1974999999999998;3,59200000000000230;2,03279080245050e-01;0,24378204300000039;2,463339828000000509;-0,272699999999999942;-0,046749999999999847;-1,72900000000000009
DIJ-212;59771;campus_nord;856171,377036423;6692838,97076423;2022;PM;2022-03-31;2022-05-07;9;9;8;15,91750000000000;19,3575000000000;44,3750000000000;16,678508520;134,765607600;866,93385140;1612,04324100;15363,1258000;119929,063400;0,057627626;0,190054310;0,666852233;2,2820438290;3,2416114220;42010,82483;31508,1186225;3,948271199;10218;2771;618;19297;0;1,484655686447464706;5,599629211;12,007717130;4,573112108000;12,024;82647,04642000;4,441022003;29,111;0;0,10362533307089659;2,81810000000000;469,360000000000;4,17430000000000;-1,180000000000000;-1,0700000000000001;82,64704642000;1,2221572111401351;2,129579073688339;2,93798596129635;3,20737668701983;4,18647958676197;5,07892444202058;4,62336120845065;4,49842247184235;4,00936589834624;3,44263652578223;2,79098847508882;4,28548979684629;9,091042097581553;1,000000000000000;9,0;1;0;0;0,1055767994617072;-0,59143445406976269;-0,249367072905405607;-0,27246654601160802;-0,0111472778628485;0;-0,3500000000000014;-0,6423440840101335;1,1974999999999998;3,59200000000000230;2,03279080245050e-01;0,24378204300000039;2,463339828000000509;0,174599999999999866;0,219149999999999956;-1,03900000000000015
DIJ-213;59771;campus_nord;856152,368166196;6692895,92509191;2020;PM;2020-04-07;2020-05-07;7;7;7;17,35000000000000;18,9400000000000;NA;16,678508520;134,765607600;866,93385140;1612,04324100;15363,1258000;119929,063400;0,057627626;0,190054310;0,666852233;2,2820438290;3,2416114220;47672,85181;42905,5666290;4,154052632;11335;2771;618;18591;0;1,320366467794882093;5,456147003;10,377452850;3,326327358000;12,524;83665,19510000;5,069094270;28,200;0;0,23137810155505323;2,73620000000000;489,650000000000;4,43120000000000;-0,120000000000000;3,9600000000000000;83,66519510000;1,2221572111401351;2,129579073688339;2,93798596129635;3,20737668701983;4,18647958676197;5,07892444202058;4,67827113238228;4,63251364182160;4,05442152446254;3,44263652578223;2,79098847508882;4,26930275086934;9,146868048682018;1,000000000000000;9,8;1;0;0;0,1055767994617072;-0,53652453013813695;-0,204311446789113837;-0,27246654601160802;-0,0111472778628485;-2;0,4499999999999993;-0,5865181329096689;1,6974999999999998;2,68100000000000094;1,87092034268098e-01;0,10029983500000039;1,216555078000000290;0,092700000000000227;0,476050000000000750;3,99100000000000010
DIJ-215;59347;campus_nord;856160,152579765;6692994,72967743;2021;PM;2021-03-31;2021-05-03;9;9;0;NA;NA;NA;11,828957220;114,235841200;794,99709280;2727,12024400;14916,0646300;113454,896400;0,040475343;0,149486072;0,628142124;2,4577783730;3,3898172520;57755,50839;43316,6312925;4,873122001;12093;74;48;17405;0;0,988117101630142880;5,278343201;11,726474760;0,009021352899;15,470;159030,88310000;6,628394239;25,682;0;1,13077938965661007;2,16580000000000;423,830000000000;3,07700000000000;-0,090000000000000;-1,7600000000000000;159,03088310000;1,0729464611485766;2,057802384061234;2,90036554050147;3,43570428724651;4,17365425645325;5,05482324357586;4,76159341106284;4,63665467445454;4,08253405287271;1,86923171973098;1,68124123737559;4,24067402762031;12,610744748031339;1,000000000000000;9,0;1;0;0;-1,4678280065895484;-0,45320225145757842;-0,176198918378936753;-0,28529187632032649;-0,0829239674899531;0;-0,3500000000000014;2,8773585664396517;4,6435000000000013;0,16300000000000026;1,58463311019064e-01;-0,07750396699999929;-2,100750927100999643;-0,477700000000000014;-0,878149999999999764;-1,72900000000000009
DIJ-215;59347;campus_nord;856160,325237449;6692994,67715597;2022;PM;2022-04-02;2022-05-07;11;10;9;14,39444444444444;19,2900000000000;42,1111111111111;11,828957220;114,235841200;794,99709280;2727,12024400;14916,0646300;113454,896400;0,040475343;0,149486072;0,628142124;2,4577783730;3,3898172520;57755,50839;43316,6312925;4,873122001;12093;74;48;17405;0;0,988117101630142880;5,278343201;11,726474760;0,009021352899;15,470;159030,88310000;6,628394239;25,682;0;1,13077938965661007;2,79160000000000;467,900000000000;4,13060000000000;-1,180000000000000;-1,0700000000000001;159,03088310000;1,0729464611485766;2,057802384061234;2,90036554050147;3,43570428724651;4,17365425645325;5,05482324357586;4,76159341106284;4,63665467445454;4,08253405287271;1,86923171973098;1,68124123737559;4,24067402762031;12,610744748031339;0,909090909090909;9,2;1;0;0;-1,4678280065895484;-0,45320225145757842;-0,176198918378936753;-0,28529187632032649;-0,0829239674899531;2;-0,1500000000000021;2,8773585664396517;4,6435000000000013;0,16300000000000026;1,58463311019064e-01;-0,07750396699999929;-2,100750927100999643;0,148100000000000342;0,175450000000000550;-1,03900000000000015
DIJ-216;58806;campus_nord;856149,882704844;6693027,79321460;2019;CC;2019-04-13;2019-05-17;9;8;0;NA;NA;NA;8,892641486;35,614222050;631,26532450;1823,36181900;5366,4999850;92532,765340;0,030803016;0,096232386;0,350160408;3,3182717510;4,4175396020;61010,36368;45757,7727600;5,030829152;12105;311;140;15876;0;1,118896176839985879;5,275482941;15,239650730;0,005649062775;15,146;176470,08010000;6,608172181;27,523;0;1,29890107886950523;2,77570000000000;519,650000000000;3,81030000000000;0,329000000000000;0,0510000000000000;176,47008010000;0,9490307837369568;1,551623462141707;2,80021193412079;3,26087285647915;3,72969113248258;4,96629554124405;4,78540361380974;4,66046487720144;4,08296479377775;2,49276038902684;2,14612803567824;4,20074109023513;13,284204157569997;0,888888888888889;10,3;1;0;0;-0,8442993372936871;-0,42939204871067993;-0,175768177473898390;-0,72925500029100121;-0,5891028894094799;0;0,9499999999999993;3,5508179759783101;4,3195000000000014;2,00400000000000134;1,18530373633883e-01;-0,08036422699999957;-2,104123217224999731;0,132200000000000095;-0,144849999999999923;0,08199999999999999
DIJ-216;58806;campus_nord;856150,173187239;6693027,74320652;2022;CC;2022-04-02;2022-05-08;11;10;10;NA;NA;NA;8,892641486;35,614222050;631,26532450;1823,36181900;5366,4999850;92532,765340;0,030803016;0,096232386;0,350160408;3,3182717510;4,4175396020;61010,36368;45757,7727600;5,030829152;12105;311;140;15876;0;1,118896176839985879;5,275482941;15,239650730;0,005649062775;15,146;176470,08010000;6,608172181;27,523;0;1,29890107886950523;2,79160000000000;467,900000000000;4,29200000000000;-1,180000000000000;-1,0700000000000001;176,47008010000;0,9490307837369568;1,551623462141707;2,80021193412079;3,26087285647915;3,72969113248258;4,96629554124405;4,78540361380974;4,66046487720144;4,08296479377775;2,49276038902684;2,14612803567824;4,20074109023513;13,284204157569997;0,909090909090909;9,2;1;0;0;-0,8442993372936871;-0,42939204871067993;-0,175768177473898390;-0,72925500029100121;-0,5891028894094799;2;-0,1500000000000021;3,5508179759783101;4,3195000000000014;2,00400000000000134;1,18530373633883e-01;-0,08036422699999957;-2,104123217224999731;0,148100000000000342;0,336850000000000094;-1,03900000000000015
DIJ-217;57838;campus_nord;856217,692180477;6693091,55608235;2021;CC;2021-04-04;2021-05-14;10;10;8;8,50250000000000;15,0150000000000;32,4375000000000;5,144440270;35,214280670;576,10771200;734,18948060;3616,8120800;84847,348020;0,011674205;0,075936562;0,301588461;3,4593699300;4,4376150950;47332,25595;28399,3535700;4,982442144;9954;228;174;14978;2;1,321686408558912396;4,983274460;9,290607452;0,014460452770;20,291;291217,85870000;8,703056888;25,427;0;2,74957602407587753;2,37080000000000;444,420000000000;3,90840000000000;-0,090000000000000;-1,7600000000000000;291,21785870000;0,7113381291714942;1,546718821388285;2,76050368889885;2,86580815768077;3,55832594455394;4,92863827260208;4,67515720430505;4,45330845468869;3,99799763640800;2,35793484700045;2,24054924828260;4,17545382625048;17,065106466119687;1,000000000000000;9,4;0;0;1;-0,9791248793200706;-0,53963845821536882;-0,260735334843645639;-0,90062018821964163;-0,5940075301629022;1;0,0499999999999989;7,3317202845280001;9,4645000000000010;-0,09199999999999875;9,32431096492401e-02;-0,37257270799999986;-2,095311827229999757;-0,272699999999999942;-0,046749999999999847;-1,72900000000000009
DIJ-217;57838;campus_nord;856217,448828682;6693091,45515942;2022;PM;2022-04-04;2022-05-09;8;8;6;12,40666666666667;18,8433333333333;41,5000000000000;10,468437730;111,715761000;746,25633610;1219,18980300;12417,9215700;108563,689200;0,016418165;0,131501007;0,599674414;2,5951831140;3,2934038900;47332,25595;28399,3535700;4,982442144;9954;228;174;14978;2;1,321686408558912396;4,983274460;9,290607452;0,014460452770;20,291;291217,85870000;8,703056888;25,427;0;2,74957602407587753;2,65580000000000;459,240000000000;4,40280000000000;-1,180000000000000;0,2200000000000000;291,21785870000;1,0198818740508568;2,048114448249557;2,87288803153653;3,08607132167978;4,09404891257038;5,03568459305238;4,67515720430505;4,45330845468869;3,99799763640800;2,35793484700045;2,24054924828260;4,17545382625048;17,065106466119687;1,000000000000000;9,4;0;0;1;-0,9791248793200706;-0,53963845821536882;-0,260735334843645639;-0,36489722020319970;-0,0926119033016306;-1;0,0499999999999989;7,3317202845280001;9,4645000000000010;-0,09199999999999875;9,32431096492401e-02;-0,37257270799999986;-2,095311827229999757;0,012299999999999756;0,447650000000000325;0,25100000000000000
DIJ-218;57330;campus_nord;856245,722567655;6693145,23658646;2019;CC;2019-04-11;2019-05-17;11;11;5;7,92200000000000;NA;NA;8,351919209;38,832644420;593,08410730;870,54511520;3711,5725850;87731,515780;0,016663932;0,075676531;0,316474520;3,3835131150;4,3462580520;34983,06448;26237,2983600;5,070074491;7514;516;210;11146;0;1,823155086659331126;4,832641602;7,507801056;0,002230869437;23,810;430614,99670000;9,576993655;28,180;0;4,21480400829002022;2,71180000000000;512,170000000000;3,95360000000000;-0,676000000000000;0,0510000000000000;430,61499670000;0,9217862845979389;1,589196966078090;2,77311628652804;2,93979128294870;3,56955795820858;4,94315563294004;4,54385785055318;4,41891911394488;3,87587119072737;2,71264970162721;2,32221929473392;4,04711903872018;20,751264942166777;1,000000000000000;10,1;1;0;0;-0,6244100246933133;-0,67093781196723601;-0,382861780524283990;-0,88938817456499653;-0,5515293854730969;2;0,7499999999999982;11,0178787605750905;12,9834999999999994;2,66100000000000136;-3,50916778810619e-02;-0,52320556599999879;-2,107541410562999484;0,068300000000000249;-0,001549999999999496;0,08199999999999999
DIJ-218;57330;campus_nord;856245,636384486;6693145,02768129;2020;CC;2020-03-30;2020-05-06;10;10;0;NA;NA;NA;8,351919209;38,832644420;593,08410730;870,54511520;3711,5725850;87731,515780;0,016663932;0,075676531;0,316474520;3,3835131150;4,3462580520;34983,06448;26237,2983600;5,070074491;7514;516;210;11146;0;1,823155086659331126;4,832641602;7,507801056;0,002230869437;23,810;430614,99670000;9,576993655;28,180;0;4,21480400829002022;2,51640000000000;484,830000000000;5,03920000000000;0,024000000000000;-0,0320000000000000;430,61499670000;0,9217862845979389;1,589196966078090;2,77311628652804;2,93979128294870;3,56955795820858;4,94315563294004;4,54385785055318;4,41891911394488;3,87587119072737;2,71264970162721;2,32221929473392;4,04711903872018;20,751264942166777;1,000000000000000;9,0;1;0;0;-0,6244100246933133;-0,67093781196723601;-0,382861780524283990;-0,88938817456499653;-0,5515293854730969;1;-0,3500000000000014;11,0178787605750905;12,9834999999999994;2,66100000000000136;-3,50916778810619e-02;-0,52320556599999879;-2,107541410562999484;-0,127099999999999991;1,084050000000000402;-0,00100000000000000
DIJ-218;57330;campus_nord;856245,959368942;6693145,36724479;2021;PM;2021-04-05;2021-05-11;10;10;8;13,27000000000000;18,4350000000000;36,0000000000000;14,202518780;116,322277900;765,18463350;1348,92292200;12545,9972200;111766,124500;0,022373716;0,134798379;0,608240304;2,5122135010;3,2370232110;34983,06448;26237,2983600;5,070074491;7514;516;210;11146;0;1,823155086659331126;4,832641602;7,507801056;0,002230869437;23,810;430614,99670000;9,576993655;28,180;0;4,21480400829002022;2,41240000000000;443,860000000000;3,49360000000000;-0,090000000000000;-1,7600000000000000;430,61499670000;1,1523653722175573;2,065662898240839;2,88376623990575;3,12998713461895;4,09850518696835;5,04831019199371;4,54385785055318;4,41891911394488;3,87587119072737;2,71264970162721;2,32221929473392;4,04711903872018;20,751264942166777;1,000000000000000;9,5;1;0;0;-0,6244100246933133;-0,67093781196723601;-0,382861780524283990;-0,36044094580522845;-0,0750634533103485;1;0,1499999999999986;11,0178787605750905;12,9834999999999994;2,66100000000000136;-3,50916778810619e-02;-0,52320556599999879;-2,107541410562999484;-0,231100000000000083;-0,461549999999999461;-1,72900000000000009
